word,pos,confidence,source,example_szy,example_zh
bangcalay,,★☆☆,corpus_highfreq,"Ca-se-tin yise sapadekan nida ci Ca-se-tin malawawa kapah ku nipahabay malamilaylayay a tademaw, imahin ci Ca-li-se itini i ti-kuo cen-ce u tahudan tu ci nida. kapatayan ni Ca-se-tin yise, patideng han ci nida malaHun-ti, pacupiyaway ku acawa nida, bangcalay a Di-aw-duo-la, nai’ ku wawa tatusa.",
banges,,★☆☆,corpus_highfreq,"06tekelay anu cay kataneng ku nikabi’ sa maapa ku tademaw sa, “mahinisa REM “hanany cay kataneng ku eking micalilaw tu kapah nu banges sa”kyu madayum maapaku tangah.",
bangsisay,,★☆☆,corpus_highfreq,"Dominica (多明尼加) a nipaluma tu kuhi’ i masaenalay a paluma atu i enal a paluma, caay kalecadlecad ku nanum. u masaenalay nipaluma sa kacicileminnan, nika kapah nanumnen; nu enalay sa caay kacilemin, sadisa a nanumnen . ayda tu nu mihcaan u nananuman tu ayda ku kuhi, siidaway ku Dominica (多明尼加) ya nipalumaan i umah u matatudung ku bangsisay niya kuhi amin, sadensen ku saneh, sinikatanengan tu ku cilemin, mikihida tu singangay nu Puerto Rico (波多黎哥) atu Jamaica (牙買加) kya kuhi, u tatanaman tu a minan",
basketball,,★☆☆,corpus_highfreq,* [https://en.wikipedia.org/wiki/Lists_of_National_Basketball_Association_players Lists of National Basketball Association players],
bau,,★☆☆,corpus_highfreq,"(kamu nu Hulam:【分布環境】 山苧麻原產於中國大陸、台灣、琉球群島、以及日本內地等。喜歡充足陽光和溫暖濕潤氣候且耐旱及半陰的地方，常於台灣各地的低山帶、平野、道路兩旁等開闊地發現其蹤跡。） (sikangaay nu sapaiyu) nu sanek a pisuem sa, kalasicedaman siladay tu cu’cudetan, kaidawan tu misasa tu tuhem nu udip misulul tu sasilsil nu isi, mipuut tu idang anu maduka, atu piading tu pinadu nu sabilian, mihulak tu ledek mibalad tu kaludaud nu kasetulan, u sasitungus sa mamihedekay tu silsil nu idang, nu bau cilekay a nikalat, kalibawaan, mitesek tu piwaswas atu misuut tu idang,nu cucuay a ",
bay,,★☆☆,corpus_highfreq,"Aw-cow macalap ku Ta-yang-cow u tukus amin, pulung nu hekal 769.2 emang pin-bang kung-li. likelikenan atu pangkiw nu likelikenan u hekal katukuh 340 emang pin-bang kung-li, pulung nu hekal macalap ku 445% pesen. masaliyuk nu bay uku Ow-co, matelek ku tukus atu bayu, u tanayu’ katukuh 36,735 kung-li.",
bayu',,★☆☆,corpus_highfreq,angelis namin kunu bayu' idaw ku matenesay cakatenes kaenen tu,
bayuan,,★☆☆,corpus_highfreq,"1694年，彼得大帝的母親娜塔莉·基里爾洛夫娜·納雷什金娜病死，他才真正掌caynem siwsip mihcaan , cina ni Pi-de-ta-di ci Na-ta-li. Ci-li-e-luo-hu-na. Na-lie-se-cin-na imelang mapatay, kya tatengaay tu nida sisikineng tina kawawan. caynem siwlim mihcaan, ci Pi-de-ta-di mangalay miyukiw tu Hei-hay a sakatahekal nu bayuan pasayda i Ke-li-mi-ya-han-kanatal milepacaw.",
be,,★☆☆,corpus_highfreq,"(Amilika)Along With the Gods: The Two Worlds (Hangul: 신과함께-죄와 벌; RR: Sin gwa Hamkke - Joe wa Beol; lit. &quot;God with Together - Sin and Punishment&quot;) is a 2017 South Korean fantasy drama film directed by Kim Yong-hwa and based on a webcomic by Joo Ho-min. The film will be released in two parts, and stars Ha Jung-woo, Cha Tae-hyun, Ju Ji-hoon and Kim Hyang-gi. The first part of the film was released on December 20, 2017.",
ben,,★☆☆,corpus_highfreq,"Lu-te-wi-si.Ban.Pey-tow- ben “Ludwig van Beethoven”, 1770 a mihca 12 a bulad 16 a demiad katukuh 1827 a mihca 3 a bulad 26 a demiad”, lecuh i lamadacay Low-ma-ti-kow-Ke-long nisengkiwan nu huw-kow a Pu-en, Wi-ye-na-ku-ten-le-pay nu situngusay a tademaw, O-cow-ku-tyen sibalucu’ay a zidayan nu sinmung misanga’ay tu dadadiwan.",
bey,,★☆☆,corpus_highfreq,"En-ke-low-en-ke-low a pidiputan pasip pakala tu 2.5 emang ku tabakiay aadupan, angangan u sisadukuday aadupen, mauzip i En-ke-low-en-ke-low katahkalan nu lamal a buyu’an. tiniay tabakiay nu micucuay aadupan pasu u katalawan nuwalian nu lumeni’an a katalalan, tizaay a aadupan u kayadah makay 1964-1966 a mihcaan pakala tu 108 maselep tu 1995 a mihcaan 11-14 tuway, zuma izaw henay ku he-ma, Bey-coe a katalalan, sikulitay cyaw-ma, he-se-pan-ma, I-lan-lin-yang, ke-se-ten-lin, tang-se-ten-lin,suy-lin.",
bing,,★☆☆,corpus_highfreq,# pabali 打氣；充氣 a:su' ku heci nu apalu pahipuwan. # amabaliyus 颱風將至 amabaliyus tu sa pihaymawi kita. # baliyus 颱風 u papah nu salunan ku sakatineng tu baliyus. # hinabaliyus 常有颱風 hinabaliyus i lalud. # kabaliyusan 颱風季節 u kabaliyusan a puu' nu mihecaan sa u lalud. # mabali 有風 mabali kina demiad. amana pisiwduk a mabali. # mapabali 被風吹 la'cus mapabali ku makebingay. # pabalien 去打氣；去充氣 pabalien ni Sayun ku mali ni Panay! # sibali 有風 sibali ku luma' ni Tilu tu labi. # sibaliay 有風的 malecad u sibaliay k,
biyang,,★☆☆,corpus_highfreq,"Cyen-ken-lutuk, sumanahay cica’lutuk, cica’ adidi’ay lutuk, sumanahay adidi’ay cica’ lutu, u adidi’ay cica lutuk, kubeciday auk, adidi’ay cica’ lutuk, sumanahay ukak uynian adidi’ay cica’ lutuk masaikulay adidi’ay lutuk, biyang lutuk.",
bow,,★☆☆,corpus_highfreq,"1036 a mkihcaan, A-bow-lye panukas taluma’ i Ing-kow mizizaw tu ina, hakay pazayza Ha-low-te hungti a situngus patahkal amilais. uyni a kungku paheci ci A-bow-lyean zikuz mapatay ci Wi-say-ke-s-pow-cye Ke-te-wen tuway, nika zuma a kungku uyni a kawaw pakayzaay ci Ha-low-tean.",
brazil,,★☆☆,corpus_highfreq,"Argentina, officially the Argentine Republic, is a federal republic in the southern portion of South America. Sharing the bulk of the Southern Cone with its neighbor Chile to the west, the country is also bordered by Bolivia and Paraguay to the north, Brazil to the northeast, Uruguay and the South Atlantic Ocean to the east, and the Drake Passage to the south. With a mainland area of 2,780,400 km&lt;sup&gt;2&lt;/sup&gt; (1,073,500 m&lt;sup&gt;2&lt;/sup&gt;), Argentina is the eighth-largest count",
bu,,★☆☆,corpus_highfreq,"nu imelangay a tademaw sa , u tatayna ku katuuday tu tatama. 1877 a mihcaan , u ising bu ing-ku ci ciyaw-na-sen. ha-cin-sen sayaway muliwan tu muhiniay a imelang tu nikilikuwan a musakamu , kamu sa “batil a imelang sa u cayay kaadada nu bangesay a imelang” .",
buladan,,★☆☆,corpus_highfreq,"Africa (非洲) tulu nu satabakiya a sauwac nu sakacacay Niger sauwac (尼日河) itini i labu tanayu han lima a lasubu lima a bataan a malebut a depah (公尺), ni silsil nu nanum tabaki kuni kasasumad nunipi silsilan , nu mihecaan i cacay atu tusaay a buladan kiya idaw ku namakapabaway a tasasa (上游) nikasilsil nu nanum, tunuduma a demiad sa namakayda i kawanan a sawacan a puu' (季節性河流) numisilsilay a nanum , sisa Niger (尼日) a lala' u kakedalan ku sausi.",
bulat,,★☆☆,corpus_highfreq,"250px|thumb|N-li-ke. Fei-m 恩里科·費米 N-li-ke. Fei-mi itida i caysiw sepcay mihcaan siwa a bulat tusiw a mihcaan ni lecuhan i Luo-ma. ci ama nida ci A-e-pey-tuo. Fei-mi u Yi-ta-li nu dadan nu silamalay a mikuwanay, uyna ci Yi-ta. De-cei-ti-se u saydan nu mulaay. sakatulu nu wawaan, u kakana ci Ma-li-ya mikikaka tu tusaay a mihcaan, kakama ci Cu-li-aw mikikaka ci nidaan tu cacay a mihcaan. lecuh sa ku nu heni a tatusa malekaka pataydan tu i pahabayay ci nidaan. tusaay nu pangkiwan taluma ci N-li-ke. ",
bunan,,★☆☆,corpus_highfreq,"1900 a mihca 10 a bulad 5 a demiaday a sinbun patahkalen ku nakahabelut nu linengsanay a kazizeng, malecaday Kwang-kaw malingatu tu tahkal i sinbunan a cudad, itayaway i Tay-pey kuwan pye-men “ayzaay a pye-min zazan” nu patiyamay tu tuki “cyen-cun-ce patiyamay” pahanbay tu lineng sayay a kazizeng, pakatineng tu binawlan mala u saculilan, u sakaput “yen-cen-huy” pabatikal tahkal muculil midang, u aca, nu Ameylikaay a tuud kikayasuyan tu nu Zipun.",
bunun,,★☆☆,corpus_highfreq,"A-li-san-syang i malumanay ku ngangan sa u Zo-cu a binacadan ku muenengay i tiza, liwasak tu yadahay a niyazu’, izaw ku singatuay a niyazu’ pasayza i Ping-tung a Paywan-cu atu Ta-u-cu papawsa tu sapatudud, atu malaadad tu Bunun a binacadan. i Cyen-lung Hunti a nukuwanan sa,u hulam nu Cya-iay a tademaw sa makay Cu-ci, Mey-san itizaay mitesek talabu i A-li-san, maydih midebung tu lala’ nu Zo, a mazengan haw ku Zo a binacadan, paculi sa mapalcawan, i tawya sa madebung ku Hwen-ci-hu, Zuey-li u masau",
butung,,★☆☆,corpus_highfreq,aycansaw caay kademec ci Butung misamga' tu culen sa,
buyu,,★☆☆,corpus_highfreq,"# 阿塔科拉山位於國境西北部，東北-西南向，最高處為2146公尺。 # ya Atakela a buyu sa i nu etipan pasay amisan nu kanatal, kalawalian nu amis, nutip sa pakay nu tatimulan ku sasuayawan, u satalakaway sa i 2146 m. # 尼日河平原位於貝南東北 # ya Nize hananay a sauwac sa iti Benin a enal pasay nu walian inu amisan.",
buyu'an,,★☆☆,corpus_highfreq,"Taan sauwac (大安溪) angangan i Sia-san-abuyu'an (雪山山脈) nu Tapa’cun buyu' (大霸尖山) nutipan, pasaida i nutipan kuni pisilesile katukuh i Tun-yung buyu'an Palu’ atu kacacepaan nu Ma-ta-la sauwac kalalitemuh han, pangangan han tu Ta-an sacac, makayda kunipi silesile nu nanum i Sai-cen,Ta-an, Sanpi a niyadu'an, Se-lin niyadu'an, mala Mawli-kin (苗栗縣), Taicun-se (臺中市) nu kala litemuhan.",
buyu'ay,,★☆☆,corpus_highfreq,"ci-kuw-ce, ta-ce-al-lay, ta-ce-kay, law-bu-ce, ce-luw-puw, niw-ca-kuw, ci-mu-ce, ta-e-ci-puw, buyu'ay edu.",
buyu'buyu'an,,★☆☆,corpus_highfreq,"kanahatu i na Liechtensteis a kanatal masa u nu adidingay sikaidaw nu binawlan a kanatal, caay kataneng ku sakay nu lahaday kasilacul nu kanatal, nika i na kanatal sa katukuh i sakatusa nu kitakitay a nikalalais, misabilil a mulalaba pakasamata tu sakay nu pakalisiw a sasikawaw, i na Liechtenstein a kanatal nau nu malukay ku sasitungus a aidaan tu sakaudip masa i buyu'buyu'an a adidiay a kanatal, ayda han tu sa mapalekal tu sakay i kitakitay a masatalakaway nu nipalekalan tu ku nikaudip tu malak",
buyuan,,★☆☆,corpus_highfreq,"A-suo-se-san “Si-la-kamu: Άθως，[ˈa.θos]” u Si-la wal ami a subalan a buyuan atu Tung-ce-ciw kapulungan micudad a tatelungan, itida i Si-la u ce-ce’-cen-ti. A-suo-se-san idaw ku tusa a lasubu nu siw-taw-yen a kitidaan, kasenu han u Cun-se-tan-tin-paw-pu-se-mu-suo ku mikuwanay.",
buyubuyuan,,★☆☆,corpus_highfreq,"1946 a mihcaan midebung aca ku France (法國) i Hanoi (河內), miliyas ku Ye-Mung (越盟) tayza milimek i buyubuyuan mala yu-ci-tuey (游擊隊) maka siwa a mihcaan, i 1945 a mihca, maalaw aca nu Pey-Ye (北越) ku Hanoi (河內).",
by,,★☆☆,corpus_highfreq,"(Amilika)Along With the Gods: The Two Worlds (Hangul: 신과함께-죄와 벌; RR: Sin gwa Hamkke - Joe wa Beol; lit. &quot;God with Together - Sin and Punishment&quot;) is a 2017 South Korean fantasy drama film directed by Kim Yong-hwa and based on a webcomic by Joo Ho-min. The film will be released in two parts, and stars Ha Jung-woo, Cha Tae-hyun, Ju Ji-hoon and Kim Hyang-gi. The first part of the film was released on December 20, 2017.",
ca,,★☆☆,corpus_highfreq,"katukuh tu hatidaaytu ku mihcaan anu caay henay katanektek ku lipida, inayay kuciwking malikeluh tu labu nu luma' cay pakatahekal tu kalisiw , lmahini sakasikadan sa u kasasuidang nu cabay! wiydih! u manabaway ku mahidaay a nisimsim, imahini madateng isu ku sapietab ahican cay pisaicelang a mikuli tu sapahabay tu udip, misaicelang mikuli miwtan sa caykaw nikahalikalisiw, wiydasa u nidateng atu cacanan kan ca u kalisiw ku han, u kitidaan nu bunac nu bayu' wiycuwaay cay pakalisiway! sasupaini !",
caaya,,★☆☆,corpus_highfreq,"1.palumaay tu baluan: mahida u maucuya ku salumaan a kakicuh, mahida u bunac, maacak satu mahida u caaya ka acacak nu baluan, tenasen pateng mahida u caaya ka badi’, u sasa papahecekan nu pahcekay nu tademaw a sapisangan, u sapahecekan nu katuuday a sasangan a baluan.",
caaytu,,★☆☆,corpus_highfreq,"&quot; ayda hantu inai ku lihalay hananay a sasakamuen. anu caaytu ka cinlaw ku katalumaan, alaw ahiyan numidebungay tuluma' niyam mipatay.&quot; ci Josephine Adiemis (阿迪米斯) mahini sa.",
cacanan,,★☆☆,corpus_highfreq,"* Ma-cu a pilalaisan piazihan tu lalangawa zayhan1950 a ziday malingatu kitakit malalais atu sasulacu’s tu Cong-kow, kya haymaw patizeng. Pasu hitay mipupu tu lala’ atu sasaay a kawaw nu hitay hatini cacanan nisanga’an nu tademaw tu tuud, pasaicelang a kamu, mizunga tu bacu, atu binawlan palalaisan a kawaw zayhan malilid nu kawaw nu hitay a patizang atu min-bang, sakauzip, nisangaan hatini kasuala a nipatizeng.",
cacay,,★☆☆,corpus_highfreq,"""adidi’ay mubahelay a tademaw ci Pi-te Pan"" (A-me-li-ka: Peter pan) u cacay a igaan tu 2003 a mihcaan nu Haw-lay-u u micidekay katalawan a kawaw a iga, ci P. J. How-ken ku pasubana’ay. miigiay a tademaw pasu ci Cye-luy san-te, Cye-sen-ay-say-ke, Loy-ciw Ha-u-te, atu ci Lu-te-wen Say-ni-ye a tademawan. uyni a iga u mikilulay tu J. M. Pa-li a kungkuan “Pi-te Pan” nisumadan misang, musakamuay cayay ka balakiay adii’ay mubahelal Pi-te Pan, atu adidi’ay Syen-ce Tin-tang matenes i nu sinpiay a subalan",
cacaya,,★☆☆,corpus_highfreq,"1900 amihcaan katukuh 1965 amihcaan itawya, u tademaw nu ciyacu masumada, namakacaayhenay kaw 100 a emang ku tademaw , macakat malanu amilika a yademaw nu cacaya a cu , makutay ku niw-yi malanu amilikaay satabakiay a sapilacul , nu tipan u macakatay a sapilacul .",
cacayay,,★☆☆,corpus_highfreq,"&quot;2019 a mihcaan cacay a bulad&quot;. kanahatu Ta-he a binacadan katuud ku macalapana tademaw nu Zipun, nika kibisien a imian Lipun caay ku cacayay a binacadan a kanatal. uyzasa Japan i 19 a kasumamadan a mihcaan tu sazikuzay tu malingatu misulup tu mabulaway a tademaw atu kinapinaay paahebal tu hekal a lala’, imahini labu nu kanatal izaw tu ku pinaay tu a binacadan, pasu Aynu a binacadan (愛努族) &quot;pakala tu 20 a mang ku tademaw&quot; Amisan Korean a tademaw &quot;pakala tu 86 a mang ku ta",
caculilan,,★☆☆,corpus_highfreq,"15、tusaay a cepi nu padahaw, nu tademaw 50％a sing-ki 50％ u caculilan nu idang atu 50％ u idang.",
caledesay,,★☆☆,corpus_highfreq,"500px|thumb|Ya-tyen Ya-tyen / Athen “Si-la a kamu, Αθήνα, Low-ma, Athína,[aˈθina], kasumamadan Low-ma a kam, Ἀθῆναι, Low-ma a kamu Athēnai” nu si-la a angangan, u satabakiay a tukuy nu Si-la. Ya-tyen tini i Pal-ti-cowng hay a mali, u buyu' amin ku taliyuk, tapiingan nu bayu, satip timulan a laed nu Ay-cin a bayu ba-li-lung-wan 8 kung-li, tungus caledesay a ti-cong hay a kuti’a demiad. Ci-bey-su-s sa’wac atu I-li-Sow-ssa’wac caliway sat u tukay. labu nu tukay yadah ku adidi’ay a buyu.",
can,,★☆☆,corpus_highfreq,&lt;section begin=&quot;announcement-content&quot; /&gt; :You can find this message translated into additional languages on Meta-wiki. :&lt;div class=&quot;plainlinks&quot;&gt; • [https://meta.wikimedia.org/w/index.php?title=Special:Translate&amp;group=page-&amp;language=&amp;action=page&amp;filter= ]&lt;/div&gt;,
canada,,★☆☆,corpus_highfreq,"1941 a mihcaan sabaw tusa a bulad walu a demiad, “Asia (Ya-cou 亞洲) a demiad” Japan misamamaw midebung tu Cen-cu-kang (珍珠港), uyzaay tu a demiad micumud tu Hong Kong, Hong Kong malulud tu waliyu (太平洋) a ngangayaw, masasepaway a kanatal misuayaw tu Japan a mangangayaw. Hong Kong malingatu tu mitena’ mipuput a ngangawaw, UK (英國) a hitay atu Chinese (Cou-kouay 中國的) a tademaw UK (英國) a hitay, katukuh i Hong Kong mipadang tu Canada a hitay atu adidi’ay a hitay nu In-tu, atu hitay nu Li-pun madademec ma",
canancanan,,★☆☆,corpus_highfreq,"(2) “ kikay ku sapicuduh” nipatucekan u kikay ku sapicuduh sa, anu u canancanan tu a kikayan. anu u cacuduhen tu a waywayan u kikay tu ku sapicuduh, anu u lahud tu a balunaan, sumi nu kikayan a balungaan, dinki cacuduhan atu he-tun-li a balungaan, u “kikayay namin nu balungaan” ku sausi sa.",
cancanan,,★☆☆,corpus_highfreq,"* 影響：作為一個分散式全球活動，維基媒體國際會議將成為一種相互學習和分享知識的方式，例如社區倡議、工具使用、組織活動、治理、線上活動和編輯馬拉松、解決與維基相關的問題等等。 *sapaedu : 2025 a mihcaan wikipitiya i kanatal sapilubang tu nu tanul katuud ku wikipitiya a tademaw u satabakiay a kawaw kuyni , wiyni sa idaw ku cancanan a sasakamun paayaw , mucuduh tu wikipitiya kanca idaw ku papalitaan atu ayda ita misuayaw tu duma atua yaw nu ayaw sapaluayaw tu kawaw “pakayni i gigicu muhamin tu cikiay a sapikuwan” tu a milubang .",
cang,,★☆☆,corpus_highfreq,"19 seci i I’tali’ u nisangan a luma ihekal idaw ku tatabakiay a nisanga , pasu nu milan iymanuiylay tusase cang lang , u nu kasumamadanay i picakayan a panan i kitaki, mapalatit tu nu dumaay nisangaan tu luma’ , mahida u napuli ung pitu cang lang . lungtunay a bulintunghung acaculilan nu panan atu senpitepaw a cang lang .",
capi,,★☆☆,corpus_highfreq,"(v)yadah a mihca ku uzip ()cacay a mihca ku uzip ()1-2 a mihca ku uzip ()zuma

isasa' nu kilang, kaluluwan, lakulakuan, bukebukelalan, helun, capi i sawac",
capiay,,★☆☆,corpus_highfreq,"1615 a mihcaan mala situngusay tu misakamuay ni Lu-mu-lye-en, 1615 a mihca 8 a bulad, ci Ha-wi mapili’ mala nu hungtiay a luma’nu i-sye-yen Lu-mu-lye nu musakamuay a tadema. 1616 a mihca 4 a bulad, Ha-wi i pasubayuan a zazan Sen-paw-low a kiwkay capiay nu cacudadan pasumana’ tu cudad, saayaway patahkal tu pakayniay culil nu izang. u sapasubana’ tu cudad nu lima ku nisulit La-tin a sulit a malepun, imahini masinga tu i ta-Ing-kow a piazihan. i pisakamuan tu cudad hawsa, ci Ha-wi u palalecad ku pa",
cascas,,★☆☆,corpus_highfreq,(五)i na niyazu’ u salanganay kin a niyazu’ izaw ku kayakayan sangangingangiw saku zazan nu buyu’ atu cascas tangsa I satipan nu niyazu’ niyam,
caw,,★☆☆,corpus_highfreq,"anuhida nu tawyaay a sapiduduc sa, cin caw tu sa akanatal malaliyun tu tademaw nipulilan, kya palutatenga sa.",
cay,,★☆☆,corpus_highfreq,"""cay kahademhem cu naku pakangelu' takuwan, kiyu cay katineng kaku tu ngelu', cay katineng kaku tu ngelu', nika mapatay nu ngelu' kaku nikaudipan.",
caykaw,,★☆☆,corpus_highfreq,"Ina sapalaheci, tengil han caykaw mahicaay, nika kapah saw.這個辦法聽上去似乎並不高明，但卻很管用。",
caypic,,★☆☆,corpus_highfreq,"= Tuo-ma-se.Luo-puo-te’. Ma-e-sa’-se托馬斯·羅伯特·馬爾薩斯 = 250px|thumb|Tuo-ma-se.Luo-puo-te’. Ma-e-sa’-se 托馬斯·羅伯特·馬爾薩斯 pilecuhan ni Ma-e-sa’-se siidaay nu luma’an. ci ama nida ci Dan-ni-e u ce-sye-cia, pabaliway misulit ci Ta-wi. Siw-muo atu zan-ya-ke’. Lu-suo a cabay. iluma’ tu ci Ma-e-sa’-se micudad, katukuh tu caypic walsip mihcaan maala tu nipicuda tu Cin-ciw tabakiay a cadudadan Yesu syeyun. yadah ku nananamen tu cudadan, sakay tida i nikasasetsetan, La-tin-wen atu Si-la-wen a cudadan makaala tu tu",
caysiw,,★☆☆,corpus_highfreq,"1792年，西班牙和法國人圍攻直布羅陀要塞時，就曾在木製風帆戰船上安裝裝甲，以抵禦岸炮的炮火，但是由於動力的問題，使建造裝甲艦的思想在當時難以實現，只有在蒸汽機得到應用後，才使它能夠從夢想變為現實。 縮圖|kasitabukuan nu nikalepacawan a balunga caysiw a secian itini i nikalalekalan nu hitay a balungaan idaw ku picidekan a lahecian, itini i sakay tatiyunan, udip nu balungaan, sakay lacuna mahedek tu namaka sumamad nu sakalepacaw a balungaan pasayda i aydaay a hitay nu balungaan a nikasasumadsumad. Caywalcaylu mihcaah, idaw ku nipisanga tu sayaway nu silahuday kikiayan nanay nu hitay a balungaan, ",
